source,target
HUSBAND,FEMALE CITIZEN
NOVAR,FEMALE CITIZEN
MALE CITIZEN,FEMALE CITIZEN
THE SENATOR,FEMALE CITIZEN
MALE REPORTER,FEMALE CITIZEN
WAITRESS,FEMALE CITIZEN
GERMAN OLD MAN,FEMALE CITIZEN
YOUNG COP,FEMALE CITIZEN
JET PILOT,FEMALE CITIZEN
SHIELD WORKER,FEMALE CITIZEN
POLICE SERGEANT,FEMALE CITIZEN
YOUNG GIRL,FEMALE CITIZEN
MALE AGENT,FEMALE CITIZEN
REPORTER,FEMALE CITIZEN
PILOT,FEMALE CITIZEN
GEORGI LUCHKOV,FEMALE CITIZEN
INTERCOM VOICE,FEMALE CITIZEN
THE OTHER,FEMALE CITIZEN
JAPSER SITWELL,FEMALE CITIZEN
STAN LEE,FEMALE CITIZEN
SHIELD AGENT,FEMALE CITIZEN
SECURITY GUARD,FEMALE CITIZEN
HULK,FEMALE CITIZEN
MARIA HILL,FEMALE CITIZEN
PEGGY CARTER,FEMALE CITIZEN
PHIL COULSON,FEMALE CITIZEN
JARVIS,FEMALE CITIZEN
LOKI,FEMALE CITIZEN
NICK FURY,FEMALE CITIZEN
PEPPER POTTS,FEMALE CITIZEN
NATASHA ROMANOFF,FEMALE CITIZEN
THOR,FEMALE CITIZEN
STEVE ROGERS,FEMALE CITIZEN
TONY STARK,FEMALE CITIZEN
MAINTENANCE GUY,HELICARRIER INTERCOM
WEASELLY THUG,HELICARRIER INTERCOM
NASA SCIENTIST,HELICARRIER INTERCOM
YOUNG SHIELD PILOT,HELICARRIER INTERCOM
SCIENTIST,HELICARRIER INTERCOM
OFF SCREEN WORKER,HELICARRIER INTERCOM
WIFE,HELICARRIER INTERCOM
SHIELD ENGINEER,HELICARRIER INTERCOM
HUSBAND,HELICARRIER INTERCOM
NOVAR,HELICARRIER INTERCOM
MALE CITIZEN,HELICARRIER INTERCOM
THE SENATOR,HELICARRIER INTERCOM
MALE REPORTER,HELICARRIER INTERCOM
WAITRESS,HELICARRIER INTERCOM
YOUNG COP,HELICARRIER INTERCOM
JET PILOT,HELICARRIER INTERCOM
SHIELD WORKER,HELICARRIER INTERCOM
POLICE SERGEANT,HELICARRIER INTERCOM
YOUNG GIRL,HELICARRIER INTERCOM
MALE AGENT,HELICARRIER INTERCOM
REPORTER,HELICARRIER INTERCOM
PILOT,HELICARRIER INTERCOM
INTERCOM VOICE,HELICARRIER INTERCOM
THE OTHER,HELICARRIER INTERCOM
JAPSER SITWELL,HELICARRIER INTERCOM
STAN LEE,HELICARRIER INTERCOM
SHIELD AGENT,HELICARRIER INTERCOM
SECURITY GUARD,HELICARRIER INTERCOM
HULK,HELICARRIER INTERCOM
MARIA HILL,HELICARRIER INTERCOM
PEGGY CARTER,HELICARRIER INTERCOM
PHIL COULSON,HELICARRIER INTERCOM
JARVIS,HELICARRIER INTERCOM
LOKI,HELICARRIER INTERCOM
NICK FURY,HELICARRIER INTERCOM
PEPPER POTTS,HELICARRIER INTERCOM
NATASHA ROMANOFF,HELICARRIER INTERCOM
THOR,HELICARRIER INTERCOM
STEVE ROGERS,HELICARRIER INTERCOM
TONY STARK,HELICARRIER INTERCOM
MAINTENANCE GUY,COUNCILMAN 2
WEASELLY THUG,COUNCILMAN 2
NASA SCIENTIST,COUNCILMAN 2
YOUNG SHIELD PILOT,COUNCILMAN 2
HELICARRIER INTERCOM,COUNCILMAN 2
FEMALE CITIZEN,COUNCILMAN 2
SCIENTIST,COUNCILMAN 2
OFF SCREEN WORKER,COUNCILMAN 2
FACELESS PILOT,COUNCILMAN 2
WIFE,COUNCILMAN 2
SHIELD ENGINEER,COUNCILMAN 2
HUSBAND,COUNCILMAN 2
NOVAR,COUNCILMAN 2
MALE CITIZEN,COUNCILMAN 2
THE SENATOR,COUNCILMAN 2
MALE REPORTER,COUNCILMAN 2
WAITRESS,COUNCILMAN 2
GERMAN OLD MAN,COUNCILMAN 2
FEMALE CARRIER BRIDGE TECH,COUNCILMAN 2
YOUNG COP,COUNCILMAN 2
JET PILOT,COUNCILMAN 2
SHIELD WORKER,COUNCILMAN 2
POLICE SERGEANT,COUNCILMAN 2
YOUNG GIRL,COUNCILMAN 2
MALE AGENT,COUNCILMAN 2
REPORTER,COUNCILMAN 2
PILOT,COUNCILMAN 2
COUNCILWOMAN,COUNCILMAN 2
GEORGI LUCHKOV,COUNCILMAN 2
INTERCOM VOICE,COUNCILMAN 2
THE OTHER,COUNCILMAN 2
JAPSER SITWELL,COUNCILMAN 2
STAN LEE,COUNCILMAN 2
SHIELD AGENT,COUNCILMAN 2
SECURITY GUARD,COUNCILMAN 2
HULK,COUNCILMAN 2
MARIA HILL,COUNCILMAN 2
PEGGY CARTER,COUNCILMAN 2
PHIL COULSON,COUNCILMAN 2
ERIK SELVIG,COUNCILMAN 2
JARVIS,COUNCILMAN 2
LOKI,COUNCILMAN 2
NICK FURY,COUNCILMAN 2
PEPPER POTTS,COUNCILMAN 2
NATASHA ROMANOFF,COUNCILMAN 2
THOR,COUNCILMAN 2
STEVE ROGERS,COUNCILMAN 2
TONY STARK,COUNCILMAN 2
WEASELLY THUG,NASA SCIENTIST
YOUNG SHIELD PILOT,NASA SCIENTIST
SCIENTIST,NASA SCIENTIST
OFF SCREEN WORKER,NASA SCIENTIST
WIFE,NASA SCIENTIST
SHIELD ENGINEER,NASA SCIENTIST
NOVAR,NASA SCIENTIST
THE SENATOR,NASA SCIENTIST
WAITRESS,NASA SCIENTIST
YOUNG COP,NASA SCIENTIST
SHIELD WORKER,NASA SCIENTIST
POLICE SERGEANT,NASA SCIENTIST
YOUNG GIRL,NASA SCIENTIST
REPORTER,NASA SCIENTIST
PILOT,NASA SCIENTIST
THE OTHER,NASA SCIENTIST
STAN LEE,NASA SCIENTIST
SHIELD AGENT,NASA SCIENTIST
SECURITY GUARD,NASA SCIENTIST
PEGGY CARTER,NASA SCIENTIST
PHIL COULSON,NASA SCIENTIST
NICK FURY,NASA SCIENTIST
PEPPER POTTS,NASA SCIENTIST
NATASHA ROMANOFF,NASA SCIENTIST
THOR,NASA SCIENTIST
STEVE ROGERS,NASA SCIENTIST
TONY STARK,NASA SCIENTIST
YOUNG SHIELD PILOT,WEASELLY THUG
WIFE,WEASELLY THUG
YOUNG COP,WEASELLY THUG
YOUNG GIRL,WEASELLY THUG
WEASELLY THUG,MAINTENANCE GUY
NASA SCIENTIST,MAINTENANCE GUY
YOUNG SHIELD PILOT,MAINTENANCE GUY
SCIENTIST,MAINTENANCE GUY
OFF SCREEN WORKER,MAINTENANCE GUY
WIFE,MAINTENANCE GUY
SHIELD ENGINEER,MAINTENANCE GUY
NOVAR,MAINTENANCE GUY
MALE CITIZEN,MAINTENANCE GUY
THE SENATOR,MAINTENANCE GUY
MALE REPORTER,MAINTENANCE GUY
WAITRESS,MAINTENANCE GUY
YOUNG COP,MAINTENANCE GUY
SHIELD WORKER,MAINTENANCE GUY
POLICE SERGEANT,MAINTENANCE GUY
YOUNG GIRL,MAINTENANCE GUY
MALE AGENT,MAINTENANCE GUY
REPORTER,MAINTENANCE GUY
PILOT,MAINTENANCE GUY
THE OTHER,MAINTENANCE GUY
STAN LEE,MAINTENANCE GUY
SHIELD AGENT,MAINTENANCE GUY
SECURITY GUARD,MAINTENANCE GUY
MARIA HILL,MAINTENANCE GUY
PEGGY CARTER,MAINTENANCE GUY
PHIL COULSON,MAINTENANCE GUY
NICK FURY,MAINTENANCE GUY
PEPPER POTTS,MAINTENANCE GUY
NATASHA ROMANOFF,MAINTENANCE GUY
THOR,MAINTENANCE GUY
STEVE ROGERS,MAINTENANCE GUY
TONY STARK,MAINTENANCE GUY
VOLSTAGG / HOGUN,THOR
TOWNIE,THOR
THOR/SELVIG,THOR
TOWNIE PETE,THOR
VOLSTAGG,THOR
VOLSTAGG / HOGUN,LOKI
TOWNIE,LOKI
ORDERLY,LOKI
PET STORE CLERK,LOKI
THOR/SELVIG,LOKI
NURSE,LOKI
TOWNIE PETE,LOKI
TECHIE,LOKI
SIF,LOKI
VOLSTAGG,LOKI
ODIN,LOKI
VOLSTAGG / HOGUN,JANE FOSTER
TOWNIE,JANE FOSTER
JOTUN VOICE,JANE FOSTER
JOTUN,JANE FOSTER
JOTUN SENTRY,JANE FOSTER
ORDERLY,JANE FOSTER
PET STORE CLERK,JANE FOSTER
LIBRARIAN,JANE FOSTER
THOR/SELVIG,JANE FOSTER
NURSE,JANE FOSTER
TOWNIE PETE,JANE FOSTER
TECHIE,JANE FOSTER
SHIELD AGENT,JANE FOSTER
LAUFEY,JANE FOSTER
SIF,JANE FOSTER
VOLSTAGG,JANE FOSTER
PHIL COULSON,JANE FOSTER
ODIN,JANE FOSTER
VOLSTAGG / HOGUN,CLINT BARTON
TOWNIE,CLINT BARTON
JOTUN VOICE,CLINT BARTON
JOTUN,CLINT BARTON
JOTUN SENTRY,CLINT BARTON
ORDERLY,CLINT BARTON
EAGER TOWNIE,CLINT BARTON
PET STORE CLERK,CLINT BARTON
LIBRARIAN,CLINT BARTON
THOR/SELVIG,CLINT BARTON
NURSE,CLINT BARTON
TOWNIE PETE,CLINT BARTON
DRUNK TOWNIE,CLINT BARTON
TECHIE,CLINT BARTON
ISABELA,CLINT BARTON
EINHERJAR GUARD,CLINT BARTON
DRUNK TOWNIE JAKE,CLINT BARTON
HOGUN,CLINT BARTON
LAUFEY,CLINT BARTON
FANDRAL,CLINT BARTON
SIF,CLINT BARTON
VOLSTAGG,CLINT BARTON
DARCY LEWIS,CLINT BARTON
ODIN,CLINT BARTON
VOLSTAGG / HOGUN,ODIN
TOWNIE,ODIN
ORDERLY,ODIN
PET STORE CLERK,ODIN
THOR/SELVIG,ODIN
TOWNIE PETE,ODIN
TECHIE,ODIN
SHIELD AGENT,ODIN
SIF,ODIN
VOLSTAGG,ODIN
PHIL COULSON,ODIN
THOR,ODIN
VOLSTAGG / HOGUN,ERIK SELVIG
TOWNIE,ERIK SELVIG
JOTUN VOICE,ERIK SELVIG
JOTUN,ERIK SELVIG
JOTUN SENTRY,ERIK SELVIG
ORDERLY,ERIK SELVIG
PET STORE CLERK,ERIK SELVIG
LIBRARIAN,ERIK SELVIG
THOR/SELVIG,ERIK SELVIG
NURSE,ERIK SELVIG
TOWNIE PETE,ERIK SELVIG
TECHIE,ERIK SELVIG
ISABELA,ERIK SELVIG
HOGUN,ERIK SELVIG
LAUFEY,ERIK SELVIG
FANDRAL,ERIK SELVIG
SIF,ERIK SELVIG
FRIGGA,ERIK SELVIG
VOLSTAGG,ERIK SELVIG
ODIN,ERIK SELVIG
JANE FOSTER,ERIK SELVIG
VOLSTAGG / HOGUN,PHIL COULSON
TOWNIE,PHIL COULSON
THOR/SELVIG,PHIL COULSON
TOWNIE PETE,PHIL COULSON
TECHIE,PHIL COULSON
SIF,PHIL COULSON
VOLSTAGG,PHIL COULSON
VOLSTAGG / HOGUN,DARCY LEWIS
TOWNIE,DARCY LEWIS
JOTUN VOICE,DARCY LEWIS
JOTUN,DARCY LEWIS
JOTUN SENTRY,DARCY LEWIS
ORDERLY,DARCY LEWIS
EAGER TOWNIE,DARCY LEWIS
PET STORE CLERK,DARCY LEWIS
LIBRARIAN,DARCY LEWIS
THOR/SELVIG,DARCY LEWIS
NURSE,DARCY LEWIS
TOWNIE PETE,DARCY LEWIS
DRUNK TOWNIE,DARCY LEWIS
TECHIE,DARCY LEWIS
ISABELA,DARCY LEWIS
EINHERJAR GUARD,DARCY LEWIS
DRUNK TOWNIE JAKE,DARCY LEWIS
JAPSER SITWELL,DARCY LEWIS
SHIELD AGENT,DARCY LEWIS
HOGUN,DARCY LEWIS
LAUFEY,DARCY LEWIS
HEIMDALL,DARCY LEWIS
FANDRAL,DARCY LEWIS
SIF,DARCY LEWIS
FRIGGA,DARCY LEWIS
VOLSTAGG,DARCY LEWIS
PHIL COULSON,DARCY LEWIS
ERIK SELVIG,DARCY LEWIS
ODIN,DARCY LEWIS
JANE FOSTER,DARCY LEWIS
LOKI,DARCY LEWIS
THOR,DARCY LEWIS
VOLSTAGG / HOGUN,VOLSTAGG
VOLSTAGG / HOGUN,FRIGGA
TOWNIE,FRIGGA
JOTUN VOICE,FRIGGA
JOTUN,FRIGGA
JOTUN SENTRY,FRIGGA
ORDERLY,FRIGGA
PET STORE CLERK,FRIGGA
LIBRARIAN,FRIGGA
THOR/SELVIG,FRIGGA
NURSE,FRIGGA
TOWNIE PETE,FRIGGA
TECHIE,FRIGGA
ISABELA,FRIGGA
SHIELD AGENT,FRIGGA
HOGUN,FRIGGA
LAUFEY,FRIGGA
HEIMDALL,FRIGGA
SIF,FRIGGA
VOLSTAGG,FRIGGA
PHIL COULSON,FRIGGA
ODIN,FRIGGA
VOLSTAGG / HOGUN,SIF
TOWNIE,SIF
THOR/SELVIG,SIF
TOWNIE PETE,SIF
TECHIE,SIF
VOLSTAGG,SIF
THOR,SIF
VOLSTAGG / HOGUN,FANDRAL
TOWNIE,FANDRAL
JOTUN VOICE,FANDRAL
JOTUN,FANDRAL
JOTUN SENTRY,FANDRAL
ORDERLY,FANDRAL
PET STORE CLERK,FANDRAL
LIBRARIAN,FANDRAL
THOR/SELVIG,FANDRAL
NURSE,FANDRAL
TOWNIE PETE,FANDRAL
TECHIE,FANDRAL
ISABELA,FANDRAL
JAPSER SITWELL,FANDRAL
SHIELD AGENT,FANDRAL
HOGUN,FANDRAL
LAUFEY,FANDRAL
HEIMDALL,FANDRAL
SIF,FANDRAL
FRIGGA,FANDRAL
VOLSTAGG,FANDRAL
PHIL COULSON,FANDRAL
ODIN,FANDRAL
JANE FOSTER,FANDRAL
LOKI,FANDRAL
THOR,FANDRAL
VOLSTAGG / HOGUN,HEIMDALL
TOWNIE,HEIMDALL
JOTUN VOICE,HEIMDALL
JOTUN,HEIMDALL
JOTUN SENTRY,HEIMDALL
ORDERLY,HEIMDALL
PET STORE CLERK,HEIMDALL
LIBRARIAN,HEIMDALL
THOR/SELVIG,HEIMDALL
NURSE,HEIMDALL
TOWNIE PETE,HEIMDALL
TECHIE,HEIMDALL
ISABELA,HEIMDALL
JAPSER SITWELL,HEIMDALL
SHIELD AGENT,HEIMDALL
HOGUN,HEIMDALL
LAUFEY,HEIMDALL
SIF,HEIMDALL
VOLSTAGG,HEIMDALL
PHIL COULSON,HEIMDALL
ODIN,HEIMDALL
JANE FOSTER,HEIMDALL
VOLSTAGG / HOGUN,LAUFEY
TOWNIE,LAUFEY
ORDERLY,LAUFEY
PET STORE CLERK,LAUFEY
LIBRARIAN,LAUFEY
THOR/SELVIG,LAUFEY
NURSE,LAUFEY
TOWNIE PETE,LAUFEY
TECHIE,LAUFEY
SHIELD AGENT,LAUFEY
SIF,LAUFEY
VOLSTAGG,LAUFEY
PHIL COULSON,LAUFEY
ODIN,LAUFEY
LOKI,LAUFEY
THOR,LAUFEY
VOLSTAGG / HOGUN,HOGUN
TOWNIE,HOGUN
JOTUN VOICE,HOGUN
JOTUN,HOGUN
JOTUN SENTRY,HOGUN
ORDERLY,HOGUN
PET STORE CLERK,HOGUN
LIBRARIAN,HOGUN
THOR/SELVIG,HOGUN
NURSE,HOGUN
TOWNIE PETE,HOGUN
TECHIE,HOGUN
ISABELA,HOGUN
JAPSER SITWELL,HOGUN
SHIELD AGENT,HOGUN
LAUFEY,HOGUN
SIF,HOGUN
VOLSTAGG,HOGUN
PHIL COULSON,HOGUN
ODIN,HOGUN
JANE FOSTER,HOGUN
LOKI,HOGUN
THOR,HOGUN
VOLSTAGG / HOGUN,SHIELD AGENT
TOWNIE,SHIELD AGENT
THOR/SELVIG,SHIELD AGENT
TOWNIE PETE,SHIELD AGENT
TECHIE,SHIELD AGENT
SIF,SHIELD AGENT
VOLSTAGG,SHIELD AGENT
VOLSTAGG / HOGUN,JAPSER SITWELL
TOWNIE,JAPSER SITWELL
JOTUN VOICE,JAPSER SITWELL
JOTUN,JAPSER SITWELL
JOTUN SENTRY,JAPSER SITWELL
ORDERLY,JAPSER SITWELL
PET STORE CLERK,JAPSER SITWELL
LIBRARIAN,JAPSER SITWELL
THOR/SELVIG,JAPSER SITWELL
NURSE,JAPSER SITWELL
TOWNIE PETE,JAPSER SITWELL
TECHIE,JAPSER SITWELL
LAUFEY,JAPSER SITWELL
SIF,JAPSER SITWELL
VOLSTAGG,JAPSER SITWELL
ODIN,JAPSER SITWELL
AGENT DELANCEY,ADMISSIONS NURSE
VOLSTAGG / HOGUN,ADMISSIONS NURSE
TOWNIE,ADMISSIONS NURSE
JOTUN VOICE,ADMISSIONS NURSE
JOTUN,ADMISSIONS NURSE
JOTUN SENTRY,ADMISSIONS NURSE
ORDERLY,ADMISSIONS NURSE
EAGER TOWNIE,ADMISSIONS NURSE
PET STORE CLERK,ADMISSIONS NURSE
AGENT JACKSON,ADMISSIONS NURSE
LIBRARIAN,ADMISSIONS NURSE
THOR/SELVIG,ADMISSIONS NURSE
AGENT GARRETT,ADMISSIONS NURSE
AGENT CALE,ADMISSIONS NURSE
NURSE,ADMISSIONS NURSE
TOWNIE PETE,ADMISSIONS NURSE
DRUNK TOWNIE,ADMISSIONS NURSE
TECHIE,ADMISSIONS NURSE
ISABELA,ADMISSIONS NURSE
EINHERJAR GUARD,ADMISSIONS NURSE
DRUNK TOWNIE JAKE,ADMISSIONS NURSE
JAPSER SITWELL,ADMISSIONS NURSE
SHIELD AGENT,ADMISSIONS NURSE
HOGUN,ADMISSIONS NURSE
LAUFEY,ADMISSIONS NURSE
HEIMDALL,ADMISSIONS NURSE
FANDRAL,ADMISSIONS NURSE
SIF,ADMISSIONS NURSE
FRIGGA,ADMISSIONS NURSE
VOLSTAGG,ADMISSIONS NURSE
DARCY LEWIS,ADMISSIONS NURSE
PHIL COULSON,ADMISSIONS NURSE
ERIK SELVIG,ADMISSIONS NURSE
ODIN,ADMISSIONS NURSE
CLINT BARTON,ADMISSIONS NURSE
JANE FOSTER,ADMISSIONS NURSE
LOKI,ADMISSIONS NURSE
THOR,ADMISSIONS NURSE
VOLSTAGG / HOGUN,DRUNK TOWNIE JAKE
TOWNIE,DRUNK TOWNIE JAKE
JOTUN VOICE,DRUNK TOWNIE JAKE
JOTUN,DRUNK TOWNIE JAKE
JOTUN SENTRY,DRUNK TOWNIE JAKE
ORDERLY,DRUNK TOWNIE JAKE
EAGER TOWNIE,DRUNK TOWNIE JAKE
PET STORE CLERK,DRUNK TOWNIE JAKE
LIBRARIAN,DRUNK TOWNIE JAKE
THOR/SELVIG,DRUNK TOWNIE JAKE
NURSE,DRUNK TOWNIE JAKE
TOWNIE PETE,DRUNK TOWNIE JAKE
TECHIE,DRUNK TOWNIE JAKE
ISABELA,DRUNK TOWNIE JAKE
EINHERJAR GUARD,DRUNK TOWNIE JAKE
JAPSER SITWELL,DRUNK TOWNIE JAKE
SHIELD AGENT,DRUNK TOWNIE JAKE
HOGUN,DRUNK TOWNIE JAKE
LAUFEY,DRUNK TOWNIE JAKE
HEIMDALL,DRUNK TOWNIE JAKE
FANDRAL,DRUNK TOWNIE JAKE
SIF,DRUNK TOWNIE JAKE
FRIGGA,DRUNK TOWNIE JAKE
VOLSTAGG,DRUNK TOWNIE JAKE
PHIL COULSON,DRUNK TOWNIE JAKE
ERIK SELVIG,DRUNK TOWNIE JAKE
ODIN,DRUNK TOWNIE JAKE
JANE FOSTER,DRUNK TOWNIE JAKE
LOKI,DRUNK TOWNIE JAKE
THOR,DRUNK TOWNIE JAKE
VOLSTAGG / HOGUN,EINHERJAR GUARD
TOWNIE,EINHERJAR GUARD
JOTUN VOICE,EINHERJAR GUARD
JOTUN,EINHERJAR GUARD
JOTUN SENTRY,EINHERJAR GUARD
ORDERLY,EINHERJAR GUARD
PET STORE CLERK,EINHERJAR GUARD
LIBRARIAN,EINHERJAR GUARD
THOR/SELVIG,EINHERJAR GUARD
NURSE,EINHERJAR GUARD
TOWNIE PETE,EINHERJAR GUARD
TECHIE,EINHERJAR GUARD
ISABELA,EINHERJAR GUARD
JAPSER SITWELL,EINHERJAR GUARD
SHIELD AGENT,EINHERJAR GUARD
HOGUN,EINHERJAR GUARD
LAUFEY,EINHERJAR GUARD
HEIMDALL,EINHERJAR GUARD
FANDRAL,EINHERJAR GUARD
SIF,EINHERJAR GUARD
FRIGGA,EINHERJAR GUARD
VOLSTAGG,EINHERJAR GUARD
PHIL COULSON,EINHERJAR GUARD
ERIK SELVIG,EINHERJAR GUARD
ODIN,EINHERJAR GUARD
JANE FOSTER,EINHERJAR GUARD
LOKI,EINHERJAR GUARD
THOR,EINHERJAR GUARD
VOLSTAGG / HOGUN,ISABELA
TOWNIE,ISABELA
JOTUN VOICE,ISABELA
JOTUN,ISABELA
JOTUN SENTRY,ISABELA
ORDERLY,ISABELA
PET STORE CLERK,ISABELA
LIBRARIAN,ISABELA
THOR/SELVIG,ISABELA
NURSE,ISABELA
TOWNIE PETE,ISABELA
TECHIE,ISABELA
JAPSER SITWELL,ISABELA
SHIELD AGENT,ISABELA
LAUFEY,ISABELA
SIF,ISABELA
VOLSTAGG,ISABELA
PHIL COULSON,ISABELA
ODIN,ISABELA
JANE FOSTER,ISABELA
LOKI,ISABELA
THOR,ISABELA
VOLSTAGG / HOGUN,TECHIE
TOWNIE,TECHIE
THOR/SELVIG,TECHIE
TOWNIE PETE,TECHIE
VOLSTAGG,TECHIE
THOR,TECHIE
VOLSTAGG / HOGUN,DRUNK TOWNIE
TOWNIE,DRUNK TOWNIE
JOTUN VOICE,DRUNK TOWNIE
JOTUN,DRUNK TOWNIE
JOTUN SENTRY,DRUNK TOWNIE
ORDERLY,DRUNK TOWNIE
EAGER TOWNIE,DRUNK TOWNIE
PET STORE CLERK,DRUNK TOWNIE
LIBRARIAN,DRUNK TOWNIE
THOR/SELVIG,DRUNK TOWNIE
NURSE,DRUNK TOWNIE
TOWNIE PETE,DRUNK TOWNIE
TECHIE,DRUNK TOWNIE
ISABELA,DRUNK TOWNIE
EINHERJAR GUARD,DRUNK TOWNIE
DRUNK TOWNIE JAKE,DRUNK TOWNIE
JAPSER SITWELL,DRUNK TOWNIE
SHIELD AGENT,DRUNK TOWNIE
HOGUN,DRUNK TOWNIE
LAUFEY,DRUNK TOWNIE
HEIMDALL,DRUNK TOWNIE
FANDRAL,DRUNK TOWNIE
SIF,DRUNK TOWNIE
FRIGGA,DRUNK TOWNIE
VOLSTAGG,DRUNK TOWNIE
PHIL COULSON,DRUNK TOWNIE
ERIK SELVIG,DRUNK TOWNIE
ODIN,DRUNK TOWNIE
JANE FOSTER,DRUNK TOWNIE
LOKI,DRUNK TOWNIE
THOR,DRUNK TOWNIE
VOLSTAGG / HOGUN,TOWNIE PETE
VOLSTAGG,TOWNIE PETE
VOLSTAGG / HOGUN,NURSE
TOWNIE,NURSE
ORDERLY,NURSE
PET STORE CLERK,NURSE
THOR/SELVIG,NURSE
TOWNIE PETE,NURSE
TECHIE,NURSE
SHIELD AGENT,NURSE
SIF,NURSE
VOLSTAGG,NURSE
PHIL COULSON,NURSE
ODIN,NURSE
THOR,NURSE
AGENT DELANCEY,AGENT CALE
VOLSTAGG / HOGUN,AGENT CALE
TOWNIE,AGENT CALE
JOTUN VOICE,AGENT CALE
JOTUN,AGENT CALE
JOTUN SENTRY,AGENT CALE
ORDERLY,AGENT CALE
EAGER TOWNIE,AGENT CALE
PET STORE CLERK,AGENT CALE
AGENT JACKSON,AGENT CALE
LIBRARIAN,AGENT CALE
THOR/SELVIG,AGENT CALE
AGENT GARRETT,AGENT CALE
NURSE,AGENT CALE
TOWNIE PETE,AGENT CALE
DRUNK TOWNIE,AGENT CALE
TECHIE,AGENT CALE
ISABELA,AGENT CALE
EINHERJAR GUARD,AGENT CALE
DRUNK TOWNIE JAKE,AGENT CALE
JAPSER SITWELL,AGENT CALE
SHIELD AGENT,AGENT CALE
HOGUN,AGENT CALE
LAUFEY,AGENT CALE
HEIMDALL,AGENT CALE
FANDRAL,AGENT CALE
SIF,AGENT CALE
FRIGGA,AGENT CALE
VOLSTAGG,AGENT CALE
DARCY LEWIS,AGENT CALE
PHIL COULSON,AGENT CALE
ERIK SELVIG,AGENT CALE
ODIN,AGENT CALE
CLINT BARTON,AGENT CALE
JANE FOSTER,AGENT CALE
LOKI,AGENT CALE
THOR,AGENT CALE
VOLSTAGG / HOGUN,AGENT GARRETT
TOWNIE,AGENT GARRETT
JOTUN VOICE,AGENT GARRETT
JOTUN,AGENT GARRETT
JOTUN SENTRY,AGENT GARRETT
ORDERLY,AGENT GARRETT
EAGER TOWNIE,AGENT GARRETT
PET STORE CLERK,AGENT GARRETT
AGENT JACKSON,AGENT GARRETT
LIBRARIAN,AGENT GARRETT
THOR/SELVIG,AGENT GARRETT
NURSE,AGENT GARRETT
TOWNIE PETE,AGENT GARRETT
DRUNK TOWNIE,AGENT GARRETT
TECHIE,AGENT GARRETT
ISABELA,AGENT GARRETT
EINHERJAR GUARD,AGENT GARRETT
DRUNK TOWNIE JAKE,AGENT GARRETT
JAPSER SITWELL,AGENT GARRETT
SHIELD AGENT,AGENT GARRETT
HOGUN,AGENT GARRETT
LAUFEY,AGENT GARRETT
HEIMDALL,AGENT GARRETT
FANDRAL,AGENT GARRETT
SIF,AGENT GARRETT
FRIGGA,AGENT GARRETT
VOLSTAGG,AGENT GARRETT
DARCY LEWIS,AGENT GARRETT
PHIL COULSON,AGENT GARRETT
ERIK SELVIG,AGENT GARRETT
ODIN,AGENT GARRETT
CLINT BARTON,AGENT GARRETT
JANE FOSTER,AGENT GARRETT
LOKI,AGENT GARRETT
THOR,AGENT GARRETT
VOLSTAGG / HOGUN,THOR/SELVIG
TOWNIE,THOR/SELVIG
TOWNIE PETE,THOR/SELVIG
VOLSTAGG,THOR/SELVIG
VOLSTAGG / HOGUN,LIBRARIAN
TOWNIE,LIBRARIAN
ORDERLY,LIBRARIAN
PET STORE CLERK,LIBRARIAN
THOR/SELVIG,LIBRARIAN
NURSE,LIBRARIAN
TOWNIE PETE,LIBRARIAN
TECHIE,LIBRARIAN
SHIELD AGENT,LIBRARIAN
SIF,LIBRARIAN
VOLSTAGG,LIBRARIAN
PHIL COULSON,LIBRARIAN
ODIN,LIBRARIAN
LOKI,LIBRARIAN
THOR,LIBRARIAN
VOLSTAGG / HOGUN,AGENT JACKSON
TOWNIE,AGENT JACKSON
JOTUN VOICE,AGENT JACKSON
JOTUN,AGENT JACKSON
JOTUN SENTRY,AGENT JACKSON
ORDERLY,AGENT JACKSON
EAGER TOWNIE,AGENT JACKSON
PET STORE CLERK,AGENT JACKSON
LIBRARIAN,AGENT JACKSON
THOR/SELVIG,AGENT JACKSON
NURSE,AGENT JACKSON
TOWNIE PETE,AGENT JACKSON
DRUNK TOWNIE,AGENT JACKSON
TECHIE,AGENT JACKSON
ISABELA,AGENT JACKSON
EINHERJAR GUARD,AGENT JACKSON
DRUNK TOWNIE JAKE,AGENT JACKSON
JAPSER SITWELL,AGENT JACKSON
SHIELD AGENT,AGENT JACKSON
HOGUN,AGENT JACKSON
LAUFEY,AGENT JACKSON
HEIMDALL,AGENT JACKSON
FANDRAL,AGENT JACKSON
SIF,AGENT JACKSON
FRIGGA,AGENT JACKSON
VOLSTAGG,AGENT JACKSON
DARCY LEWIS,AGENT JACKSON
PHIL COULSON,AGENT JACKSON
ERIK SELVIG,AGENT JACKSON
ODIN,AGENT JACKSON
CLINT BARTON,AGENT JACKSON
JANE FOSTER,AGENT JACKSON
LOKI,AGENT JACKSON
THOR,AGENT JACKSON
VOLSTAGG / HOGUN,PET STORE CLERK
TOWNIE,PET STORE CLERK
THOR/SELVIG,PET STORE CLERK
TOWNIE PETE,PET STORE CLERK
TECHIE,PET STORE CLERK
SHIELD AGENT,PET STORE CLERK
SIF,PET STORE CLERK
VOLSTAGG,PET STORE CLERK
